,ticker,company,callOptionVolume,avgOptionVolume,increaseRelative2Avg,avgStockVolume,indicators,dataDate,exportedAt,expirationDate,baseSymbol,daysToExpiration,minPrice,maxPrice,finalPrice,firstPrice,minPriceDate,maxPriceDate,finalPriceDate,firstPriceDate
2668,NDLS,Noodles & Company,3868.0,502.0,670.5,257055.0,Analyst UpgradeNews Coverage,2021-02-10,2021-02-10,2021-03-03,NDLS,21,8.5600004196167,11.270000457763672,11.140000343322754,9.609999656677246,2021-02-26,2021-03-02,2021-03-02,2021-02-10
2669,THCX,The Cannabis ETF,2509.0,343.0,631.5,404339.0,News CoverageGap Down,2021-02-10,2021-02-10,2021-03-03,THCX,21,18.899999618530273,30.993999481201172,21.079999923706055,29.59000015258789,2021-02-23,2021-02-10,2021-03-02,2021-02-10
2670,CLVR,Clever Leaves,27396.0,3752.0,630.2,1250000.0,News CoverageGap Down,2021-02-10,2021-02-10,2021-03-03,CLVR,21,12.244999885559082,19.459999084472656,14.399999618530273,18.170000076293945,2021-02-26,2021-02-12,2021-03-02,2021-02-10
2671,IGC,India Globalization Capital,19566.0,2795.0,600.0,6820000.0,News CoverageGap Down,2021-02-10,2021-02-10,2021-03-03,IGC,21,1.6299999952316284,3.7200000286102295,1.7899999618530273,3.0999999046325684,2021-02-23,2021-02-10,2021-03-03,2021-02-10
2672,YRD,Yiren Digital,10070.0,148.0,6704.1,198699.0,News CoverageGap Down,2021-02-10,2021-02-10,2021-03-03,YRD,21,4.3520002365112305,6.800000190734863,4.96999979019165,5.289999961853027,2021-02-10,2021-02-17,2021-03-02,2021-02-10
2673,CRK,Comstock Resources,50116.0,1681.0,2881.3,2900000.0,Upcoming EarningsAnalyst RevisionNews Coverage,2021-02-10,2021-02-10,2021-03-03,CRK,21,4.929999828338623,6.550000190734863,5.880000114440918,5.320000171661377,2021-02-10,2021-02-18,2021-03-02,2021-02-10
2674,BSIG,BrightSphere Investment Group,2908.0,123.0,2264.2,433715.0,Earnings AnnouncementDividend AnnouncementAnalyst DowngradeNews Coverage,2021-02-10,2021-02-10,2021-03-03,BSIG,21,17.860000610351562,20.68000030517578,19.010000228881836,19.350000381469727,2021-02-26,2021-02-16,2021-03-02,2021-02-10
2675,BW,Babcock & Wilcox Enterprises,6153.0,349.0,1663.0,776142.0,Earnings AnnouncementNews Coverage,2021-02-10,2021-02-10,2021-03-03,BW,21,5.769999980926514,8.239999771118164,7.400000095367432,7.25,2021-02-23,2021-02-12,2021-03-02,2021-02-10
2676,RICK,RCI Hospitality,2750.0,163.0,1587.1,90271.0,Earnings AnnouncementNews CoverageGap Down,2021-02-10,2021-02-10,2021-03-03,RICK,21,50.0,69.93000030517578,67.95999908447266,57.779998779296875,2021-02-10,2021-03-02,2021-03-02,2021-02-10
2677,FINV,FinVolution Group,2499.0,182.0,1273.1,954113.0,Gap Down,2021-02-10,2021-02-10,2021-03-03,FINV,21,4.599999904632568,8.15999984741211,5.409999847412109,5.28000020980835,2021-02-10,2021-02-17,2021-03-03,2021-02-10
2678,GROW,U.S. Global Investors,4111.0,360.0,1041.9,415449.0,,2021-02-10,2021-02-10,2021-03-03,GROW,21,6.510000228881836,8.369999885559082,7.210000038146973,8.050000190734863,2021-02-10,2021-02-19,2021-03-02,2021-02-10
2679,NUS,Nu Skin Enterprises,2581.0,238.0,984.5,345844.0,Upcoming Earnings,2021-02-10,2021-02-10,2021-03-03,NUS,21,46.47999954223633,63.849998474121094,51.65999984741211,62.88999938964844,2021-02-23,2021-02-10,2021-03-02,2021-02-10
2680,OPRA,Opera,2968.0,48.0,6083.3,340476.0,,2021-02-10,2021-02-10,2021-03-03,OPRA,21,9.739999771118164,13.930000305175781,12.460000038146973,11.25,2021-02-10,2021-02-16,2021-03-02,2021-02-10
2681,PHAS,PhaseBio Pharmaceuticals,2134.0,87.0,2352.9,293943.0,,2021-02-10,2021-02-10,2021-03-03,PHAS,21,3.75,5.829999923706055,3.809999942779541,5.550000190734863,2021-02-23,2021-02-10,2021-03-02,2021-02-10
2682,COMS,COMSovereign,2187.0,38.0,5655.3,1750000.0,News CoverageGap Up,2021-02-11,2021-02-11,2021-03-04,COMS,21,3.109999895095825,5.78000020980835,3.1600000858306885,5.289999961853027,2021-02-23,2021-02-11,2021-03-03,2021-02-11
2683,SYNC,Synacor,5582.0,124.0,4401.6,222902.0,Increase in Short InterestNews CoverageGap DownTrading Halted,2021-02-11,2021-02-11,2021-03-04,SYNC,21,2.109999895095825,2.200000047683716,2.1700000762939453,2.180000066757202,2021-02-26,2021-02-11,2021-03-03,2021-02-11
2684,JEF,Jefferies Financial Group,33343.0,933.0,3473.7,2600000.0,Insider Selling,2021-02-11,2021-02-11,2021-03-04,JEF,21,27.5,31.110000610351562,30.649999618530273,28.540000915527344,2021-02-11,2021-03-03,2021-03-03,2021-02-11
2685,RCMT,RCM Technologies,3161.0,130.0,2331.5,215721.0,High Trading VolumeIncrease in Short InterestNews CoverageGap DownTrading Halted,2021-02-11,2021-02-11,2021-03-04,RCMT,21,3.7899999618530273,12.489999771118164,4.0,6.099999904632568,2021-03-03,2021-02-11,2021-03-03,2021-02-11
2686,INFI,Infinity Pharmaceuticals,11769.0,828.0,1321.4,2260000.0,Analyst RevisionNews CoverageGap DownTrading Halted,2021-02-11,2021-02-11,2021-03-04,INFI,21,2.859999895095825,5.980000019073486,2.9000000953674316,4.46999979019165,2021-03-03,2021-02-11,2021-03-03,2021-02-11
2687,BK,The Bank of New York Mellon,39232.0,3666.0,970.2,5900000.0,Gap Down,2021-02-11,2021-02-11,2021-03-04,BK,21,41.58000183105469,45.560001373291016,44.529998779296875,42.130001068115234,2021-02-12,2021-03-03,2021-03-03,2021-02-11
2688,QUOT,Quotient Technology,3301.0,362.0,811.9,464942.0,Earnings AnnouncementNews CoverageGap Down,2021-02-11,2021-02-11,2021-03-04,QUOT,21,11.550000190734863,14.15999984741211,13.6899995803833,13.34000015258789,2021-02-11,2021-03-02,2021-03-03,2021-02-11
2689,CLSN,Celsion,9788.0,1087.0,800.5,19000000.0,Increase in Short Interest,2021-02-11,2021-02-11,2021-03-04,CLSN,21,1.7999999523162842,3.4800000190734863,2.0399999618530273,2.2899999618530273,2021-02-18,2021-02-11,2021-03-03,2021-02-11
2690,CRNT,Ceragon Networks,13151.0,2348.0,460.1,7520000.0,Earnings AnnouncementAnalyst ReportIncrease in Short InterestAnalyst RevisionGap Down,2021-02-11,2021-02-11,2021-03-04,CRNT,21,3.9800000190734863,6.239999771118164,4.110000133514404,5.400000095367432,2021-03-03,2021-02-16,2021-03-03,2021-02-11
2691,QTT,Qutoutiao,39426.0,2898.0,1260.5,11910000.0,Gap Down,2021-02-11,2021-02-11,2021-03-04,QTT,21,3.2699999809265137,5.639999866485596,3.819999933242798,5.449999809265137,2021-02-23,2021-02-11,2021-03-03,2021-02-11
2692,RPLA,Replay Acquisition,11150.0,871.0,1180.1,465857.0,Decrease in Short InterestNews Coverage,2021-02-11,2021-02-11,2021-03-04,RPLA,21,10.130000114440918,10.229999542236328,10.140000343322754,10.1899995803833,2021-03-02,2021-02-11,2021-03-03,2021-02-11
2693,SBLK,Star Bulk Carriers,4110.0,348.0,1081.0,1160000.0,Upcoming EarningsAnalyst UpgradeNews Coverage,2021-02-11,2021-02-11,2021-03-04,SBLK,21,11.6899995803833,14.989999771118164,14.170000076293945,12.390000343322754,2021-02-11,2021-02-16,2021-03-03,2021-02-11
2694,GSG,iShares S&P GSCI Commodity-Indexed Trust,3623.0,41.0,8736.6,1140000.0,,2021-02-11,2021-02-11,2021-03-04,GSG,21,13.6899995803833,14.680000305175781,14.170000076293945,13.699999809265137,2021-02-11,2021-02-24,2021-03-03,2021-02-11
2695,HIW,Highwoods Properties,3042.0,86.0,3437.2,963374.0,Earnings AnnouncementNews Coverage,2021-02-11,2021-02-11,2021-03-04,HIW,21,39.220001220703125,42.65999984741211,42.0,41.04999923706055,2021-02-18,2021-02-24,2021-03-03,2021-02-11
2696,SIMO,Silicon Motion Technology,17546.0,704.0,2392.3,559062.0,,2021-02-11,2021-02-11,2021-03-04,SIMO,21,57.0099983215332,64.4000015258789,59.720001220703125,62.84000015258789,2021-02-23,2021-02-16,2021-03-03,2021-02-11
2697,MNR,Monmouth Real Estate Investment,2654.0,170.0,1461.2,609049.0,Analyst Revision,2021-02-11,2021-02-11,2021-03-04,MNR,21,17.31999969482422,18.25,17.690000534057617,18.139999389648438,2021-02-26,2021-02-11,2021-03-03,2021-02-11
2698,VNDA,Vanda Pharmaceuticals,2261.0,146.0,1448.6,412697.0,Earnings AnnouncementAnalyst ReportNews CoverageGap Down,2021-02-11,2021-02-11,2021-03-04,VNDA,21,15.470000267028809,20.510000228881836,17.889999389648438,18.670000076293945,2021-02-11,2021-02-25,2021-03-03,2021-02-11
2699,MHLD,Maiden,9185.0,105.0,8647.6,371293.0,Gap Down,2021-02-12,2021-02-12,2021-03-05,MHLD,21,2.450000047683716,3.1500000953674316,2.6700000762939453,2.759999990463257,2021-02-23,2021-02-12,2021-03-04,2021-02-12
2700,FOLD,Amicus Therapeutics,29569.0,3696.0,700.0,4140000.0,Analyst ReportGap Up,2021-02-12,2021-02-12,2021-03-05,FOLD,21,10.050000190734863,14.350000381469727,10.350000381469727,12.569999694824219,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2701,AMKR,Amkor Technology,8962.0,1227.0,630.4,2490000.0,,2021-02-12,2021-02-12,2021-03-05,AMKR,21,20.440000534057617,26.06999969482422,20.75,24.209999084472656,2021-03-04,2021-02-16,2021-03-04,2021-02-12
2702,FCAC,Falcon Capital Acquisition,6075.0,906.0,570.5,966407.0,Gap Down,2021-02-12,2021-02-12,2021-03-05,FCAC,21,9.880000114440918,12.8100004196167,10.109999656677246,11.3100004196167,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2703,CARG,CarGurus,9921.0,1526.0,550.1,1030000.0,Earnings AnnouncementAnalyst ReportGap Up,2021-02-12,2021-02-12,2021-03-05,CARG,21,23.760000228881836,32.599998474121094,24.440000534057617,32.119998931884766,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2704,CLBS,Caladrius Biosciences,5035.0,812.0,520.1,8100000.0,,2021-02-12,2021-02-12,2021-03-05,CLBS,21,1.5199999809265137,2.6500000953674316,1.7899999618530273,2.3299999237060547,2021-03-04,2021-02-16,2021-03-05,2021-02-12
2705,SOHU,Sohu.com,4817.0,963.0,400.2,484369.0,,2021-02-12,2021-02-12,2021-03-05,SOHU,21,17.290000915527344,22.440000534057617,17.84000015258789,21.700000762939453,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2706,HUBS,HubSpot,2283.0,507.0,350.3,481155.0,Earnings AnnouncementAnalyst ReportGap Down,2021-02-12,2021-02-12,2021-03-05,HUBS,21,439.8900146484375,547.469970703125,461.0,502.3999938964844,2021-03-04,2021-02-22,2021-03-04,2021-02-12
2707,IMGN,ImmunoGen,4661.0,1059.0,340.1,2670000.0,Earnings AnnouncementGap Down,2021-02-12,2021-02-12,2021-03-05,IMGN,21,8.220000267028809,10.880000114440918,8.359999656677246,10.529999732971191,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2708,MNST,Monster Beverage,12676.0,3091.0,310.1,2080000.0,,2021-02-12,2021-02-12,2021-03-05,MNST,21,84.05999755859375,92.94999694824219,84.68000030517578,91.7300033569336,2021-03-04,2021-02-18,2021-03-04,2021-02-12
2709,SVMK,SVMK,2258.0,578.0,290.7,903179.0,Earnings AnnouncementAnalyst ReportGap Up,2021-02-12,2021-02-12,2021-03-05,SVMK,21,17.489999771118164,24.260000228881836,17.81999969482422,23.799999237060547,2021-03-04,2021-02-16,2021-03-04,2021-02-12
2710,WMB,The Williams Companies,27212.0,7558.0,260.0,9160000.0,Upcoming Earnings,2021-02-12,2021-02-12,2021-03-05,WMB,21,22.09000015258789,24.6299991607666,24.110000610351562,22.84000015258789,2021-02-12,2021-03-04,2021-03-04,2021-02-12
2711,YCBD,cbdMD,3176.0,882.0,260.1,1630000.0,Earnings AnnouncementGap Down,2021-02-12,2021-02-12,2021-03-05,YCBD,21,3.5,6.300000190734863,3.859999895095825,4.960000038146973,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2712,QUAL,iShares MSCI USA Quality Factor ETF,10438.0,7.0,149014.3,100.0,High Trading Volume,2021-02-12,2021-02-12,2021-03-05,QUAL,21,113.81999969482422,120.25,114.98999786376953,119.80000305175781,2021-03-04,2021-02-16,2021-03-04,2021-02-12
2713,QUIK,QuickLogic,3443.0,119.0,2793.3,230724.0,Upcoming EarningsGap Down,2021-02-12,2021-02-12,2021-03-05,QUIK,21,5.619999885559082,12.489999771118164,6.320000171661377,7.039999961853027,2021-02-12,2021-02-18,2021-03-04,2021-02-12
2714,MOH,Molina Healthcare,2128.0,136.0,1464.7,397128.0,Earnings AnnouncementAnalyst Revision,2021-02-12,2021-02-12,2021-03-05,MOH,21,205.61000061035156,227.8800048828125,210.10000610351562,216.27999877929688,2021-02-12,2021-02-23,2021-03-04,2021-02-12
2715,THS,TreeHouse Foods,2166.0,238.0,810.1,939210.0,Earnings AnnouncementAnalyst DowngradeAnalyst Revision,2021-02-12,2021-02-12,2021-03-05,THS,21,48.11000061035156,52.630001068115234,51.619998931884766,49.439998626708984,2021-02-12,2021-02-25,2021-03-04,2021-02-12
2716,NAT,Nordic American Tankers,35983.0,3998.0,800.0,3740000.0,Upcoming Earnings,2021-02-12,2021-02-12,2021-03-05,NAT,21,2.950000047683716,3.890000104904175,3.200000047683716,3.680000066757202,2021-02-26,2021-02-16,2021-03-04,2021-02-12
2717,TRVG,trivago,37749.0,1850.0,1940.5,4800000.0,Earnings AnnouncementAnalyst ReportAnalyst Revision,2021-02-12,2021-02-12,2021-03-05,TRVG,21,2.630000114440918,5.0,3.7200000286102295,3.299999952316284,2021-02-12,2021-02-25,2021-03-04,2021-02-12
2718,POOL,Pool,4916.0,252.0,1850.8,357534.0,Earnings AnnouncementAnalyst Revision,2021-02-12,2021-02-12,2021-03-05,POOL,21,305.4700012207031,344.8599853515625,323.5899963378906,337.8399963378906,2021-02-23,2021-02-12,2021-03-04,2021-02-12
2719,GOGL,Golden Ocean Group,2771.0,149.0,1759.7,556814.0,Upcoming Earnings,2021-02-12,2021-02-12,2021-03-05,GOGL,21,5.599999904632568,7.03000020980835,6.409999847412109,5.78000020980835,2021-02-12,2021-02-17,2021-03-04,2021-02-12
2720,TGH,Textainer Group,2675.0,150.0,1683.3,367069.0,Upcoming Earnings,2021-02-12,2021-02-12,2021-03-05,TGH,21,19.719999313354492,29.170000076293945,24.190000534057617,23.059999465942383,2021-02-12,2021-02-23,2021-03-04,2021-02-12
2721,BTN,Ballantyne Strong,2243.0,145.0,1446.9,621135.0,Gap Down,2021-02-12,2021-02-12,2021-03-05,BTN,21,2.259999990463257,3.1500000953674316,2.3399999141693115,2.9100000858306885,2021-02-23,2021-02-16,2021-03-04,2021-02-12
2722,TNK,Teekay Tankers,15162.0,1045.0,1350.9,540390.0,,2021-02-12,2021-02-12,2021-03-05,TNK,21,12.079999923706055,14.670000076293945,13.09000015258789,13.15999984741211,2021-02-12,2021-02-16,2021-03-04,2021-02-12
2723,DSX,Diana Shipping,3140.0,266.0,1080.5,1070000.0,Upcoming Earnings,2021-02-12,2021-02-12,2021-03-05,DSX,21,2.5399999618530273,3.7799999713897705,2.799999952316284,3.5999999046325684,2021-02-23,2021-02-12,2021-03-04,2021-02-12
2724,PRTA,Prothena,4313.0,336.0,1183.6,433148.0,Earnings AnnouncementAnalyst UpgradeGap Down,2021-02-12,2021-02-12,2021-03-05,PRTA,21,16.799999237060547,27.200000762939453,21.18000030517578,22.850000381469727,2021-02-12,2021-02-18,2021-03-04,2021-02-12
2725,VCRA,Vocera Communications,3257.0,152.0,2042.8,433524.0,Earnings AnnouncementAnalyst ReportGap Down,2021-02-12,2021-02-12,2021-03-05,VCRA,21,40.0099983215332,55.599998474121094,40.68000030517578,52.91999816894531,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2726,KRA,Kraton,8173.0,446.0,1732.5,260207.0,,2021-02-12,2021-02-12,2021-03-05,KRA,21,34.88999938964844,45.88999938964844,38.04999923706055,37.59000015258789,2021-03-04,2021-02-24,2021-03-04,2021-02-12
2727,EBON,Ebang International,41947.0,2194.0,1811.9,9530000.0,Gap Down,2021-02-12,2021-02-12,2021-03-05,EBON,21,5.420000076293945,13.699999809265137,5.889999866485596,6.690000057220459,2021-03-04,2021-02-18,2021-03-04,2021-02-12
2728,AX,Axos Financial,1428.0,78.0,1730.8,312534.0,,2021-02-12,2021-02-12,2021-03-05,AX,21,43.099998474121094,49.38999938964844,47.040000915527344,45.02000045776367,2021-02-18,2021-03-03,2021-03-04,2021-02-12
2729,SSTK,Shutterstock,2166.0,122.0,1675.4,328741.0,Earnings AnnouncementAnalyst Report,2021-02-12,2021-02-12,2021-03-05,SSTK,21,82.12000274658203,96.5,84.25,86.0,2021-03-04,2021-02-19,2021-03-04,2021-02-12
2730,BJRI,BJ's Restaurants,923.0,54.0,1609.3,329807.0,Earnings AnnouncementAnalyst ReportAnalyst Revision,2021-02-12,2021-02-12,2021-03-05,BJRI,21,48.709999084472656,60.790000915527344,55.91999816894531,53.22999954223633,2021-02-17,2021-03-03,2021-03-04,2021-02-12
2731,ACM,AECOM,9144.0,664.0,1277.1,977641.0,,2021-02-12,2021-02-12,2021-03-05,ACM,21,54.06999969482422,60.59000015258789,56.58000183105469,56.02000045776367,2021-02-12,2021-02-25,2021-03-04,2021-02-12
2732,GDDY,GoDaddy,5481.0,401.0,1266.8,1210000.0,Earnings AnnouncementAnalyst ReportInsider SellingAnalyst RevisionGap Up,2021-02-12,2021-02-12,2021-03-05,GDDY,21,75.00299835205078,91.94000244140625,76.23999786376953,85.75,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2733,BL,BlackLine,1851.0,143.0,1194.4,630772.0,Earnings AnnouncementAnalyst ReportGap Up,2021-02-12,2021-02-12,2021-03-05,BL,21,108.50499725341797,143.50999450683594,112.41999816894531,133.47000122070312,2021-03-04,2021-02-12,2021-03-04,2021-02-12
2734,DNB,Dun & Bradstreet,1284.0,103.0,1146.6,1790000.0,High Trading VolumeGap Down,2021-02-12,2021-02-12,2021-03-05,DNB,21,21.34000015258789,23.940000534057617,22.270000457763672,23.489999771118164,2021-03-01,2021-02-17,2021-03-04,2021-02-12
2735,PSCH,Invesco S&P SmallCap Health Care ETF,2034.0,6.0,33800.0,16879.0,News Coverage,2021-02-16,2021-02-16,2021-03-09,PSCH,21,171.80999755859375,198.52000427246094,178.72999572753906,194.02000427246094,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2736,SMOG,VanEck Vectors Low Carbon Energy ETF,2573.0,26.0,9796.2,27514.0,News Coverage,2021-02-16,2021-02-16,2021-03-09,SMOG,21,138.92999267578125,190.99000549316406,142.97999572753906,185.6999969482422,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2737,WAT,Waters,2565.0,73.0,3413.7,391541.0,,2021-02-16,2021-02-16,2021-03-09,WAT,21,258.9100036621094,285.6099853515625,264.6700134277344,282.510009765625,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2738,MLM,Martin Marietta Materials,4529.0,675.0,571.0,638710.0,Earnings AnnouncementAnalyst Revision,2021-02-16,2021-02-16,2021-03-09,MLM,21,315.79998779296875,353.55999755859375,334.1000061035156,325.6499938964844,2021-02-17,2021-03-01,2021-03-08,2021-02-16
2739,EAF,GrafTech International,4763.0,807.0,490.2,2490000.0,,2021-02-16,2021-02-16,2021-03-09,EAF,21,10.9350004196167,13.039999961853027,11.829999923706055,12.670000076293945,2021-03-05,2021-02-25,2021-03-08,2021-02-16
2740,SHW,The Sherwin-Williams,5030.0,867.0,480.2,469693.0,,2021-02-16,2021-02-16,2021-03-09,SHW,21,218.06333923339844,243.53334045410156,229.3699951171875,235.80667114257812,2021-03-04,2021-02-18,2021-03-08,2021-02-16
2741,BDSI,BioDelivery Sciences International,2374.0,456.0,420.6,1240000.0,Gap Down,2021-02-16,2021-02-16,2021-03-09,BDSI,21,3.809999942779541,4.679999828338623,4.0,4.289999961853027,2021-03-05,2021-02-18,2021-03-08,2021-02-16
2742,NRG,NRG Energy,5201.0,1061.0,390.2,2450000.0,,2021-02-16,2021-02-16,2021-03-09,NRG,21,35.81999969482422,43.040000915527344,41.630001068115234,40.59000015258789,2021-02-26,2021-03-01,2021-03-08,2021-02-16
2743,GTHX,G1 Therapeutics,3323.0,949.0,250.2,1380000.0,News CoverageGap Down,2021-02-16,2021-02-16,2021-03-09,GTHX,21,18.860000610351562,37.069000244140625,20.06999969482422,28.010000228881836,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2744,BLOK,Amplify Transformational Data Sharing ETF,4616.0,1318.0,250.2,889655.0,News CoverageGap Down,2021-02-16,2021-02-16,2021-03-09,BLOK,21,43.750999450683594,62.939998626708984,48.75,57.349998474121094,2021-03-05,2021-02-19,2021-03-08,2021-02-16
2745,ALDX,Aldeyra Therapeutics,2321.0,663.0,250.1,1570000.0,Gap Down,2021-02-16,2021-02-16,2021-03-09,ALDX,21,9.899999618530273,14.520000457763672,10.65999984741211,14.420000076293945,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2746,BLUE,bluebird bio,3783.0,1112.0,240.2,1160000.0,Analyst DowngradeNews CoverageGap UpTrading Halted,2021-02-16,2021-02-16,2021-03-09,BLUE,21,24.239999771118164,34.36000061035156,28.25,28.440000534057617,2021-02-23,2021-02-16,2021-03-08,2021-02-16
2747,SMSI,Smith Micro Software,3941.0,1231.0,220.1,466690.0,News Coverage,2021-02-16,2021-02-16,2021-03-09,SMSI,21,6.119999885559082,7.869999885559082,6.190000057220459,7.570000171661377,2021-03-08,2021-02-16,2021-03-08,2021-02-16
2748,SENS,Senseonics,58143.0,18169.0,220.0,71380000.0,Gap Down,2021-02-16,2021-02-16,2021-03-09,SENS,21,1.899999976158142,5.559999942779541,2.5199999809265137,5.269999980926514,2021-03-05,2021-02-17,2021-03-08,2021-02-16
2749,ARKF,ARK Fintech Innovation ETF,10583.0,3527.0,200.1,2820000.0,News CoverageGap Down,2021-02-16,2021-02-16,2021-03-09,ARKF,21,47.130001068115234,64.48999786376953,48.22999954223633,63.599998474121094,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2750,YUMC,Yum China,2843.0,947.0,200.2,1840000.0,,2021-02-16,2021-02-16,2021-03-09,YUMC,21,58.93000030517578,64.63999938964844,60.970001220703125,64.3499984741211,2021-03-04,2021-02-17,2021-03-08,2021-02-16
2751,IAA,IAA,31683.0,650.0,4774.3,939993.0,,2021-02-16,2021-02-16,2021-03-09,IAA,21,54.099998474121094,63.40999984741211,56.25,59.9900016784668,2021-03-04,2021-02-16,2021-03-08,2021-02-16
2752,AMTX,Aemetis,24864.0,971.0,2460.7,4700000.0,Gap Down,2021-02-16,2021-02-16,2021-03-09,AMTX,21,6.670000076293945,19.979999542236328,13.149999618530273,9.204999923706055,2021-02-23,2021-03-02,2021-03-08,2021-02-16
2753,AGRX,Agile Therapeutics,9337.0,622.0,1401.1,1400000.0,Upcoming EarningsNews CoverageGap Down,2021-02-16,2021-02-16,2021-03-09,AGRX,21,2.0,3.7699999809265137,2.109999895095825,3.6500000953674316,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2754,PRCH,Porch Group,15404.0,1692.0,810.4,2140000.0,News Coverage,2021-02-16,2021-02-16,2021-03-09,PRCH,21,14.680000305175781,22.549999237060547,16.75,22.360000610351562,2021-03-05,2021-02-16,2021-03-08,2021-02-16
2755,CRTX,Cortexyme,3922.0,544.0,621.0,244010.0,News CoverageGap Up,2021-02-16,2021-02-16,2021-03-09,CRTX,21,29.510000228881836,41.970001220703125,36.72999954223633,30.719999313354492,2021-02-17,2021-03-08,2021-03-08,2021-02-16
2756,GEL,Genesis Energy,3988.0,586.0,580.5,1050000.0,Upcoming EarningsNews CoverageGap Down,2021-02-16,2021-02-16,2021-03-09,GEL,21,6.599999904632568,9.470000267028809,9.039999961853027,7.179999828338623,2021-02-18,2021-03-03,2021-03-08,2021-02-16
