,baseSymbol,baseLastPrice,symbolType,strikePrice,expirationDate,daysToExpiration,bidPrice,midpoint,askPrice,lastPrice,volume,openInterest,volumeOpenInterestRatio,volatility,tradeTime,exportedAt,minPrice,maxPrice,finalPrice,firstPrice
3593,NCLH,16.92,Put,17.0,2020-09-25 00:00:00,24,1.74,1.76,1.78,1.74,6252,102,61.29,97.97,2020-09-01 14:39:00,2020-09-01 21:27:40,14.149999618530273,19.200000762939453,16.6299991607666,16.989999771118164
3594,KAR,17.48,Call,17.5,2020-09-18 00:00:00,17,0.85,0.9,0.95,0.85,8402,237,35.45,56.76,2020-09-01 14:37:00,2020-09-01 21:27:40,14.920000076293945,18.389999389648438,15.170000076293945,18.219999313354492
3595,CWH,31.93,Put,23.0,2020-09-18 00:00:00,17,0.25,0.28,0.3,0.25,5521,198,27.88,111.28,2020-09-01 14:27:00,2020-09-01 21:27:40,28.239999771118164,37.849998474121094,30.059999465942383,32.040000915527344
3596,GOGO,7.44,Call,8.0,2020-09-18 00:00:00,17,0.7,0.73,0.75,0.72,3882,152,25.54,129.85,2020-09-01 14:54:00,2020-09-01 21:27:40,6.849999904632568,11.600000381469727,10.119999885559082,9.479999542236328
3597,GOGO,7.44,Call,10.0,2020-09-18 00:00:00,17,0.2,0.25,0.3,0.26,1739,385,4.52,136.86,2020-09-01 14:53:00,2020-09-01 21:27:40,6.849999904632568,11.600000381469727,10.119999885559082,9.479999542236328
3598,NFLX,553.4,Call,550.0,2020-09-25 00:00:00,24,31.2,32.05,32.9,31.77,5413,219,24.72,52.05,2020-09-01 14:48:00,2020-09-01 21:27:40,458.6000061035156,556.5,482.8800048828125,552.8400268554688
3599,WORK,34.4,Call,35.5,2020-09-18 00:00:00,17,3.05,3.1,3.15,3.1,2961,156,18.98,122.98,2020-09-01 14:41:00,2020-09-01 21:27:40,24.204999923706055,35.06999969482422,25.510000228881836,33.650001525878906
3600,WORK,34.4,Put,37.0,2020-09-18 00:00:00,17,5.15,5.2,5.25,5.2,1052,103,10.21,120.37,2020-09-01 14:39:00,2020-09-01 21:27:40,24.204999923706055,35.06999969482422,25.510000228881836,33.650001525878906
3601,WORK,34.4,Put,31.0,2020-09-18 00:00:00,17,1.81,1.84,1.87,1.88,2817,988,2.85,116.42,2020-09-01 14:18:00,2020-09-01 21:27:40,24.204999923706055,35.06999969482422,25.510000228881836,33.650001525878906
3602,HOME,22.95,Call,24.0,2020-09-18 00:00:00,17,2.7,2.8,2.9,2.86,2667,143,18.65,159.09,2020-09-01 14:54:00,2020-09-01 21:27:40,13.869999885559082,18.850000381469727,15.180000305175781,17.260000228881836
3603,HOME,22.95,Put,18.0,2020-09-18 00:00:00,17,0.85,0.93,1.0,0.95,2228,261,8.54,161.44,2020-09-01 14:51:00,2020-09-01 21:27:40,13.869999885559082,18.850000381469727,15.180000305175781,17.260000228881836
3604,HOME,22.95,Call,25.0,2020-09-18 00:00:00,17,2.5,2.55,2.6,2.55,7315,1757,4.16,162.24,2020-09-01 14:55:00,2020-09-01 21:27:40,13.869999885559082,18.850000381469727,15.180000305175781,17.260000228881836
3605,HOME,22.95,Put,15.0,2020-09-18 00:00:00,17,0.3,0.35,0.4,0.35,1212,298,4.07,165.58,2020-09-01 14:33:00,2020-09-01 21:27:40,13.869999885559082,18.850000381469727,15.180000305175781,17.260000228881836
3606,TSLA,478.24,Put,530.0,2020-09-18 00:00:00,17,82.15,82.35,82.55,82.35,5477,311,17.61,122.99,2020-09-01 14:24:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3607,TSLA,478.24,Put,520.0,2020-09-18 00:00:00,17,74.65,74.85,75.05,74.8,2448,221,11.08,121.21,2020-09-01 14:45:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3608,TSLA,478.24,Put,540.0,2020-09-18 00:00:00,17,89.6,89.88,90.15,90.9,3166,310,10.21,126.75,2020-09-01 14:15:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3609,TSLA,477.03,Put,475.0,2020-09-18 00:00:00,17,47.0,47.13,47.25,46.78,906,367,2.47,116.04,2020-09-01 15:01:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3610,TSLA,477.03,Put,470.0,2020-09-18 00:00:00,17,44.15,44.28,44.4,43.92,1052,431,2.44,115.61,2020-09-01 15:01:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3611,TSLA,477.03,Call,475.0,2020-09-18 00:00:00,17,46.05,46.22,46.4,46.85,1239,633,1.96,113.36,2020-09-01 15:01:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3612,TSLA,477.03,Put,490.0,2020-09-18 00:00:00,17,56.1,56.25,56.4,55.43,676,351,1.93,116.28,2020-09-01 14:46:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3613,TSLA,477.03,Put,500.0,2020-09-18 00:00:00,17,62.1,62.23,62.35,62.26,1839,1234,1.49,117.75,2020-09-01 15:14:00,2020-09-01 21:27:40,329.8800048828125,479.0400085449219,442.1499938964844,447.3699951171875
3614,AAPL,134.51,Put,131.25,2020-09-25 00:00:00,24,5.3,5.35,5.4,5.4,2183,150,14.55,51.05,2020-09-01 14:54:00,2020-09-01 21:27:40,103.0999984741211,137.97999572753906,112.27999877929688,131.39999389648438
3615,AAPL,134.56,Call,136.25,2020-09-25 00:00:00,24,6.0,6.05,6.1,6.07,1122,312,3.6,49.75,2020-09-01 14:53:00,2020-09-01 21:27:40,103.0999984741211,137.97999572753906,112.27999877929688,131.39999389648438
3616,AAPL,134.56,Call,133.75,2020-09-25 00:00:00,24,7.1,7.15,7.2,7.14,1855,589,3.15,49.1,2020-09-01 14:54:00,2020-09-01 21:27:40,103.0999984741211,137.97999572753906,112.27999877929688,131.39999389648438
3617,AAPL,134.56,Call,135.0,2020-09-25 00:00:00,24,6.65,6.68,6.7,6.55,5978,3056,1.96,49.16,2020-09-01 14:54:00,2020-09-01 21:27:40,103.0999984741211,137.97999572753906,112.27999877929688,131.39999389648438
3618,ETSY,124.24,Call,132.0,2020-09-18 00:00:00,17,3.3,3.38,3.45,3.4,1723,127,13.57,58.62,2020-09-01 14:46:00,2020-09-01 21:27:40,103.05999755859375,129.94000244140625,111.75,124.37000274658203
3619,PANW,257.8,Call,275.0,2020-09-18 00:00:00,17,1.7,1.8,1.89,1.73,2268,173,13.11,31.69,2020-09-01 14:49:00,2020-09-01 21:27:40,227.14999389648438,260.6499938964844,241.42999267578125,257.4599914550781
3620,PFE,36.67,Call,38.0,2020-09-25 00:00:00,24,0.48,0.5,0.51,0.48,5606,438,12.8,26.56,2020-09-01 14:37:00,2020-09-01 21:27:40,35.380001068115234,37.540000915527344,36.04999923706055,37.20000076293945
3621,ZM,454.36,Call,440.0,2020-09-18 00:00:00,17,37.5,38.0,38.5,37.5,1319,105,12.56,79.17,2020-09-01 14:49:00,2020-09-01 21:27:40,345.67999267578125,445.6700134277344,438.7300109863281,423.55999755859375
3622,ZM,454.36,Call,450.0,2020-09-18 00:00:00,17,33.0,33.15,33.3,32.2,2686,240,11.19,78.62,2020-09-01 14:51:00,2020-09-01 21:27:40,345.67999267578125,445.6700134277344,438.7300109863281,423.55999755859375
3623,ZM,454.36,Put,350.0,2020-09-18 00:00:00,17,2.4,2.47,2.55,2.4,1463,144,10.16,83.29,2020-09-01 14:45:00,2020-09-01 21:27:40,345.67999267578125,445.6700134277344,438.7300109863281,423.55999755859375
3624,DOCU,262.77,Call,340.0,2020-09-18 00:00:00,17,14.0,14.38,14.75,14.4,3052,247,12.36,164.29,2020-09-01 14:46:00,2020-09-01 21:27:40,187.2100067138672,290.2300109863281,194.86000061035156,265.1600036621094
3625,DOCU,262.77,Call,310.0,2020-09-18 00:00:00,17,18.25,18.63,19.0,18.57,1246,211,5.91,153.0,2020-09-01 14:45:00,2020-09-01 21:27:40,187.2100067138672,290.2300109863281,194.86000061035156,265.1600036621094
3626,DOCU,263.0,Call,260.0,2020-09-18 00:00:00,17,31.55,31.92,32.3,31.8,3335,1034,3.23,135.02,2020-09-01 14:48:00,2020-09-01 21:27:40,187.2100067138672,290.2300109863281,194.86000061035156,265.1600036621094
3627,DOCU,263.0,Call,270.0,2020-09-18 00:00:00,17,28.1,28.4,28.7,28.5,3036,1009,3.01,139.52,2020-09-01 14:48:00,2020-09-01 21:27:40,187.2100067138672,290.2300109863281,194.86000061035156,265.1600036621094
3628,DOCU,263.0,Call,290.0,2020-09-18 00:00:00,17,22.8,23.63,24.45,22.94,898,345,2.6,146.4,2020-09-01 14:52:00,2020-09-01 21:27:40,187.2100067138672,290.2300109863281,194.86000061035156,265.1600036621094
3629,DOCU,263.0,Call,300.0,2020-09-18 00:00:00,17,20.95,21.13,21.3,21.4,3596,1738,2.07,153.14,2020-09-01 15:03:00,2020-09-01 21:27:40,187.2100067138672,290.2300109863281,194.86000061035156,265.1600036621094
3630,RKT,29.33,Call,43.0,2020-09-18 00:00:00,17,1.7,1.75,1.8,1.75,3481,288,12.09,207.34,2020-09-01 14:53:00,2020-09-01 21:27:40,21.719999313354492,34.42300033569336,22.270000457763672,31.309999465942383
3631,RKT,29.37,Call,40.0,2020-09-18 00:00:00,17,2.0,2.05,2.1,2.1,12459,4106,3.03,201.32,2020-09-01 14:54:00,2020-09-01 21:27:40,21.719999313354492,34.42300033569336,22.270000457763672,31.309999465942383
3632,RKT,29.37,Call,36.0,2020-09-18 00:00:00,17,2.75,2.78,2.8,2.75,1356,667,2.03,193.81,2020-09-01 15:10:00,2020-09-01 21:27:40,21.719999313354492,34.42300033569336,22.270000457763672,31.309999465942383
3633,RKT,29.37,Call,32.0,2020-09-18 00:00:00,17,3.6,3.7,3.8,3.7,5903,3711,1.59,185.3,2020-09-01 15:10:00,2020-09-01 21:27:40,21.719999313354492,34.42300033569336,22.270000457763672,31.309999465942383
3634,AR,3.18,Put,3.0,2020-09-18 00:00:00,17,0.15,0.18,0.2,0.2,25247,2109,11.97,106.2,2020-09-01 14:56:00,2020-09-01 21:27:40,2.630000114440918,3.140000104904175,3.109999895095825,2.9000000953674316
3635,CLDR,13.66,Call,14.5,2020-09-18 00:00:00,17,1.2,1.24,1.28,1.28,1212,103,11.77,138.52,2020-09-01 14:45:00,2020-09-01 21:27:40,10.460000038146973,14.197999954223633,10.6899995803833,13.239999771118164
3636,CLDR,13.66,Call,20.0,2020-09-18 00:00:00,17,0.4,0.42,0.43,0.42,667,161,4.14,163.43,2020-09-01 14:58:00,2020-09-01 21:27:40,10.460000038146973,14.197999954223633,10.6899995803833,13.239999771118164
3637,CHWY,68.74,Call,75.0,2020-09-18 00:00:00,17,3.85,3.93,4.0,3.85,5606,509,11.01,105.71,2020-09-01 14:41:00,2020-09-01 21:27:40,51.25,74.83999633789062,53.0,70.0999984741211
3638,CHWY,68.75,Call,80.0,2020-09-18 00:00:00,17,2.81,2.86,2.91,2.8,1137,378,3.01,110.77,2020-09-01 15:00:00,2020-09-01 21:27:40,51.25,74.83999633789062,53.0,70.0999984741211
3639,CHWY,68.75,Call,70.0,2020-09-18 00:00:00,17,5.4,5.45,5.5,5.44,3678,1234,2.98,101.92,2020-09-01 14:59:00,2020-09-01 21:27:40,51.25,74.83999633789062,53.0,70.0999984741211
3640,AMBA,56.54,Call,60.0,2020-09-18 00:00:00,17,2.55,2.65,2.75,2.6,3051,281,10.86,83.51,2020-09-01 14:48:00,2020-09-01 21:27:40,46.9900016784668,59.0,52.189998626708984,55.900001525878906
3641,ZEN,103.34,Call,110.0,2020-09-18 00:00:00,17,1.65,1.7,1.75,1.7,1016,101,10.06,45.21,2020-09-01 14:02:00,2020-09-01 21:27:40,93.05000305175781,107.79000091552734,95.38999938964844,106.79000091552734
3642,SMAR,58.33,Call,65.0,2020-09-18 00:00:00,17,2.8,2.9,3.0,2.8,2427,248,9.79,101.98,2020-09-01 14:56:00,2020-09-01 21:27:40,44.18000030517578,60.79999923706055,44.38999938964844,59.63999938964844
3643,SMAR,58.33,Call,60.0,2020-09-18 00:00:00,17,4.5,4.6,4.7,4.5,7313,772,9.47,101.52,2020-09-01 14:57:00,2020-09-01 21:27:40,44.18000030517578,60.79999923706055,44.38999938964844,59.63999938964844
3644,SMAR,58.33,Call,70.0,2020-09-18 00:00:00,17,1.75,1.88,2.0,1.9,753,171,4.4,107.83,2020-09-01 14:56:00,2020-09-01 21:27:40,44.18000030517578,60.79999923706055,44.38999938964844,59.63999938964844
3645,HST,11.21,Put,11.0,2020-09-18 00:00:00,17,0.3,0.32,0.35,0.35,2132,220,9.69,47.58,2020-09-01 13:55:00,2020-09-01 21:27:40,10.890000343322754,12.25,11.149999618530273,11.420000076293945
3646,TTD,498.03,Call,600.0,2020-09-18 00:00:00,17,2.55,2.68,2.8,2.65,1624,188,8.64,61.16,2020-09-01 14:44:00,2020-09-01 21:27:40,408.5299987792969,515.2000122070312,428.7699890136719,515.0050048828125
3647,M,6.98,Call,8.5,2020-09-18 00:00:00,17,0.21,0.22,0.22,0.21,2383,285,8.36,110.81,2020-09-01 14:17:00,2020-09-01 21:27:40,6.730000019073486,7.980000019073486,6.760000228881836,7.050000190734863
3648,HEAR,20.72,Call,20.0,2020-09-18 00:00:00,17,1.7,1.75,1.8,1.75,4684,560,8.36,77.58,2020-09-01 14:55:00,2020-09-01 21:27:40,16.010000228881836,20.940000534057617,17.579999923706055,20.18000030517578
3649,COUP,346.29,Call,390.0,2020-09-18 00:00:00,17,7.4,8.2,9.0,8.7,955,134,7.13,77.67,2020-09-01 13:52:00,2020-09-01 21:27:40,237.97000122070312,353.54998779296875,244.8300018310547,327.9599914550781
3650,WLL,0.82,Call,0.5,2020-09-18 00:00:00,17,0.26,0.31,0.36,0.25,9211,1309,7.04,0.0,2020-09-01 14:48:00,2020-09-01 21:27:40,13.4399995803833,28.0,20.989999771118164,19.5
3651,KODK,7.65,Put,7.0,2020-09-25 00:00:00,24,1.3,1.35,1.4,1.35,5644,811,6.96,225.01,2020-09-01 14:05:00,2020-09-01 21:27:40,5.510000228881836,12.510000228881836,9.319999694824219,7.159999847412109
3652,IMAX,14.94,Put,13.0,2020-09-18 00:00:00,17,0.1,0.15,0.2,0.15,2039,307,6.64,62.71,2020-09-01 13:05:00,2020-09-01 21:27:40,13.15999984741211,16.1200008392334,13.40999984741211,15.890000343322754
3653,DB,9.48,Put,9.5,2020-09-18 00:00:00,17,0.36,0.39,0.41,0.41,803,127,6.32,49.4,2020-09-01 10:02:00,2020-09-01 21:27:40,9.039999961853027,9.789999961853027,9.09000015258789,9.449999809265137
3654,NVDA,552.66,Put,535.0,2020-09-18 00:00:00,17,15.7,15.92,16.15,15.95,749,120,6.24,51.06,2020-09-01 14:40:00,2020-09-01 21:27:40,468.1700134277344,589.0700073242188,487.57000732421875,573.8599853515625
3655,NVDA,551.45,Call,555.0,2020-09-18 00:00:00,17,21.25,21.45,21.65,21.6,1197,481,2.49,48.88,2020-09-01 15:02:00,2020-09-01 21:27:40,468.1700134277344,589.0700073242188,487.57000732421875,573.8599853515625
3656,NVDA,551.45,Call,570.0,2020-09-18 00:00:00,17,15.8,15.95,16.1,16.03,1185,598,1.98,50.01,2020-09-01 15:05:00,2020-09-01 21:27:40,468.1700134277344,589.0700073242188,487.57000732421875,573.8599853515625
3657,NVDA,551.45,Call,560.0,2020-09-18 00:00:00,17,19.45,19.63,19.8,19.65,2249,1166,1.93,49.39,2020-09-01 15:05:00,2020-09-01 21:27:40,468.1700134277344,589.0700073242188,487.57000732421875,573.8599853515625
3658,NVDA,551.45,Call,545.0,2020-09-18 00:00:00,17,25.85,26.15,26.45,26.15,1057,652,1.62,48.14,2020-09-01 15:04:00,2020-09-01 21:27:40,468.1700134277344,589.0700073242188,487.57000732421875,573.8599853515625
3659,SWBI,21.0,Call,22.5,2020-09-18 00:00:00,17,2.35,2.38,2.4,2.4,8004,1767,4.53,165.23,2020-09-01 14:59:00,2020-09-01 21:27:40,15.420000076293945,22.399999618530273,15.619999885559082,20.790000915527344
3660,SWBI,21.08,Call,30.0,2020-09-18 00:00:00,17,0.85,0.9,0.95,0.87,3062,868,3.53,174.67,2020-09-01 14:59:00,2020-09-01 21:27:40,15.420000076293945,22.399999618530273,15.619999885559082,20.790000915527344
3661,SWBI,21.08,Call,25.0,2020-09-18 00:00:00,17,1.7,1.75,1.8,1.73,4842,1633,2.97,170.26,2020-09-01 14:59:00,2020-09-01 21:27:40,15.420000076293945,22.399999618530273,15.619999885559082,20.790000915527344
3662,SWBI,21.08,Put,20.0,2020-09-18 00:00:00,17,2.25,2.35,2.45,2.34,1043,409,2.55,160.98,2020-09-01 14:54:00,2020-09-01 21:27:40,15.420000076293945,22.399999618530273,15.619999885559082,20.790000915527344
3663,SWBI,21.09,Call,20.0,2020-09-18 00:00:00,17,3.4,3.45,3.5,3.45,4802,3704,1.3,164.32,2020-09-01 15:13:00,2020-09-01 21:27:40,15.420000076293945,22.399999618530273,15.619999885559082,20.790000915527344
3664,ABBV,91.82,Call,96.0,2020-09-18 00:00:00,17,0.54,0.59,0.64,0.58,1295,289,4.48,25.29,2020-09-01 14:52:00,2020-09-01 21:27:40,88.86000061035156,94.30999755859375,90.11000061035156,93.94999694824219
3665,PD,36.33,Call,45.0,2020-09-18 00:00:00,17,1.65,1.7,1.75,1.75,1931,441,4.38,140.29,2020-09-01 14:50:00,2020-09-01 21:27:40,23.0,37.2400016784668,24.09000015258789,34.9900016784668
3666,PD,36.79,Call,40.0,2020-09-18 00:00:00,17,2.8,2.83,2.85,2.8,3424,1787,1.92,129.4,2020-09-01 15:06:00,2020-09-01 21:27:40,23.0,37.2400016784668,24.09000015258789,34.9900016784668
3667,WMT,147.39,Call,143.0,2020-09-18 00:00:00,17,7.7,7.85,8.0,7.45,2353,544,4.33,39.57,2020-09-01 14:30:00,2020-09-01 21:27:40,134.75,151.3300018310547,135.2899932861328,147.67999267578125
3668,WMT,147.83,Call,170.0,2020-09-18 00:00:00,17,1.2,1.24,1.28,1.24,4884,2497,1.96,55.86,2020-09-01 15:05:00,2020-09-01 21:27:40,134.75,151.3300018310547,135.2899932861328,147.67999267578125
3669,WMT,147.83,Put,140.0,2020-09-18 00:00:00,17,1.9,1.97,2.04,1.9,1739,1124,1.55,40.44,2020-09-01 15:01:00,2020-09-01 21:27:40,134.75,151.3300018310547,135.2899932861328,147.67999267578125
3670,WMT,149.17,Call,165.0,2020-09-18 00:00:00,17,1.64,1.67,1.7,1.6,4835,3615,1.34,49.78,2020-09-01 15:20:00,2020-09-01 21:27:40,134.75,151.3300018310547,135.2899932861328,147.67999267578125
3671,WMT,149.17,Call,160.0,2020-09-18 00:00:00,17,2.28,2.29,2.29,2.22,12899,9864,1.31,46.16,2020-09-01 15:20:00,2020-09-01 21:27:40,134.75,151.3300018310547,135.2899932861328,147.67999267578125
3672,WMT,149.17,Call,142.0,2020-09-18 00:00:00,17,9.1,9.25,9.4,9.3,1805,1408,1.28,38.19,2020-09-01 15:13:00,2020-09-01 21:27:40,134.75,151.3300018310547,135.2899932861328,147.67999267578125
3673,ZM,454.36,Put,290.0,2020-09-25 00:00:00,24,1.0,1.15,1.3,1.1,644,149,4.32,94.31,2020-09-01 13:23:00,2020-09-01 21:27:40,345.67999267578125,529.739990234375,496.5,423.55999755859375
3674,AAPL,134.51,Put,132.5,2020-09-18 00:00:00,17,4.75,4.78,4.8,4.8,2785,644,4.32,50.12,2020-09-01 14:54:00,2020-09-01 21:27:40,106.08999633789062,137.97999572753906,106.83999633789062,131.39999389648438
3675,AAPL,134.56,Put,128.75,2020-09-18 00:00:00,17,3.1,3.15,3.2,3.18,3253,1538,2.12,49.46,2020-09-01 14:53:00,2020-09-01 21:27:40,106.08999633789062,137.97999572753906,106.83999633789062,131.39999389648438
3676,UNP,195.11,Call,207.5,2020-09-18 00:00:00,17,0.66,0.71,0.75,0.62,528,126,4.19,24.26,2020-09-01 14:32:00,2020-09-01 21:27:40,188.5,205.77999877929688,199.8000030517578,196.27999877929688
3677,DGX,109.2,Call,110.0,2020-09-18 00:00:00,17,3.0,3.1,3.2,3.1,1246,302,4.13,37.19,2020-09-01 14:37:00,2020-09-01 21:27:40,106.54000091552734,116.05999755859375,112.58999633789062,110.69000244140625
3678,DGX,109.29,Put,105.0,2020-09-18 00:00:00,17,1.8,1.88,1.95,2.0,950,293,3.24,41.77,2020-09-01 14:40:00,2020-09-01 21:27:40,106.54000091552734,116.05999755859375,112.58999633789062,110.69000244140625
3679,DGX,109.29,Put,100.0,2020-09-18 00:00:00,17,0.85,1.0,1.15,1.0,576,281,2.05,45.88,2020-09-01 15:01:00,2020-09-01 21:27:40,106.54000091552734,116.05999755859375,112.58999633789062,110.69000244140625
3680,BABA,295.89,Put,277.5,2020-09-18 00:00:00,17,5.25,5.35,5.45,5.34,759,186,4.08,50.78,2020-09-01 14:56:00,2020-09-01 21:27:40,266.5899963378906,299.0,272.4100036621094,296.07000732421875
3681,BABA,295.99,Put,295.0,2020-09-18 00:00:00,17,12.2,12.4,12.6,12.5,719,247,2.91,51.45,2020-09-01 14:36:00,2020-09-01 21:27:40,266.5899963378906,299.0,272.4100036621094,296.07000732421875
3682,BABA,295.89,Put,275.0,2020-09-18 00:00:00,17,4.45,4.55,4.65,4.55,5319,3912,1.36,50.07,2020-09-01 15:12:00,2020-09-01 21:27:40,266.5899963378906,299.0,272.4100036621094,296.07000732421875
3683,ORCL,57.72,Put,51.0,2020-09-18 00:00:00,17,0.27,0.28,0.29,0.28,2093,518,4.04,46.33,2020-09-01 12:44:00,2020-09-01 21:27:40,54.869998931884766,61.86000061035156,59.75,59.029998779296875
3684,AMC,6.02,Call,5.5,2020-09-18 00:00:00,17,0.7,0.72,0.74,0.74,1558,390,3.99,77.95,2020-09-01 14:47:00,2020-09-01 21:27:40,5.420000076293945,7.710000038146973,5.670000076293945,7.039999961853027
3685,ABBV,91.82,Call,96.0,2020-09-25 00:00:00,24,0.21,1.19,2.17,1.14,900,226,3.98,28.73,2020-09-01 14:29:00,2020-09-01 21:27:40,85.31999969482422,94.30999755859375,85.91000366210938,93.94999694824219
3686,PINS,37.99,Put,40.0,2020-09-18 00:00:00,17,3.45,3.53,3.6,3.56,616,166,3.71,71.14,2020-09-01 14:36:00,2020-09-01 21:27:40,32.4900016784668,39.63999938964844,36.880001068115234,38.810001373291016
3687,JNCE,7.82,Call,7.5,2020-09-18 00:00:00,17,1.1,1.4,1.7,1.35,986,272,3.63,178.25,2020-09-01 14:53:00,2020-09-01 21:27:40,6.320000171661377,11.720000267028809,9.489999771118164,7.440000057220459
3688,JNCE,7.82,Call,10.0,2020-09-18 00:00:00,17,0.55,0.6,0.65,0.55,2460,754,3.26,179.78,2020-09-01 14:58:00,2020-09-01 21:27:40,6.320000171661377,11.720000267028809,9.489999771118164,7.440000057220459
3689,JNCE,7.82,Put,5.0,2020-09-18 00:00:00,17,0.15,0.18,0.2,0.19,696,331,2.1,195.4,2020-09-01 14:51:00,2020-09-01 21:27:40,6.320000171661377,11.720000267028809,9.489999771118164,7.440000057220459
3690,C,50.84,Call,52.5,2020-09-25 00:00:00,24,1.28,1.3,1.32,1.46,2073,573,3.62,41.1,2020-09-01 12:58:00,2020-09-01 21:27:40,41.290000915527344,53.63999938964844,42.02000045776367,51.95000076293945
3691,FDX,225.67,Call,300.0,2020-09-18 00:00:00,17,0.71,0.75,0.78,0.75,605,168,3.6,76.91,2020-09-01 14:50:00,2020-09-01 21:27:40,217.39999389648438,256.17999267578125,242.77999877929688,227.91000366210938
3692,TGT,150.36,Call,152.5,2020-09-25 00:00:00,24,3.0,3.08,3.15,3.02,519,145,3.58,25.16,2020-09-01 14:36:00,2020-09-01 21:27:40,143.3800048828125,155.1999969482422,154.35000610351562,149.83999633789062
3693,TGT,150.36,Call,160.0,2020-09-25 00:00:00,24,1.0,1.04,1.08,1.0,514,329,1.56,25.95,2020-09-01 14:22:00,2020-09-01 21:27:40,143.3800048828125,155.1999969482422,154.35000610351562,149.83999633789062
3694,TUP,17.43,Call,18.0,2020-09-18 00:00:00,17,1.2,1.25,1.3,1.26,534,149,3.58,102.0,2020-09-01 14:51:00,2020-09-01 21:27:40,17.579999923706055,26.969999313354492,26.31999969482422,20.6200008392334
3695,WMT,147.83,Call,165.0,2020-09-25 00:00:00,24,1.89,1.97,2.05,1.96,525,154,3.41,48.8,2020-09-01 14:48:00,2020-09-01 21:27:40,134.75,151.3300018310547,137.27000427246094,147.67999267578125
3696,WMT,147.83,Call,150.0,2020-09-25 00:00:00,24,5.25,5.3,5.35,5.27,2857,880,3.25,42.57,2020-09-01 14:48:00,2020-09-01 21:27:40,134.75,151.3300018310547,137.27000427246094,147.67999267578125
3697,WMT,149.17,Call,143.0,2020-09-25 00:00:00,24,9.3,9.48,9.65,9.7,664,479,1.39,40.17,2020-09-01 15:10:00,2020-09-01 21:27:40,134.75,151.3300018310547,137.27000427246094,147.67999267578125
3698,CLF,6.62,Call,6.5,2020-09-18 00:00:00,17,0.45,0.46,0.46,0.45,6308,1857,3.4,69.21,2020-09-01 15:00:00,2020-09-01 21:27:40,6.039999961853027,7.320000171661377,6.949999809265137,6.809999942779541
3699,PDD,91.3,Put,87.0,2020-09-18 00:00:00,17,3.15,3.25,3.35,3.25,577,170,3.39,68.58,2020-09-01 14:15:00,2020-09-01 21:27:40,77.5999984741211,93.0,79.80999755859375,90.29000091552734
3700,ADBE,524.23,Call,600.0,2020-09-18 00:00:00,17,4.05,4.2,4.35,4.17,834,250,3.34,54.61,2020-09-01 14:48:00,2020-09-01 21:27:40,452.5199890136719,536.8800048828125,467.54998779296875,533.7999877929688
3701,ADBE,525.6,Call,550.0,2020-09-18 00:00:00,17,13.6,13.77,13.95,13.72,635,483,1.31,52.11,2020-09-01 15:08:00,2020-09-01 21:27:40,452.5199890136719,536.8800048828125,467.54998779296875,533.7999877929688
3702,CRWD,142.39,Put,115.0,2020-09-18 00:00:00,17,2.37,2.44,2.51,2.45,1014,304,3.34,101.39,2020-09-01 15:00:00,2020-09-01 21:27:40,115.25,153.10000610351562,131.42999267578125,142.07000732421875
3703,CRWD,142.39,Call,140.0,2020-09-18 00:00:00,17,15.65,15.83,16.0,15.85,1621,1084,1.5,113.25,2020-09-01 15:17:00,2020-09-01 21:27:40,115.25,153.10000610351562,131.42999267578125,142.07000732421875
3704,HD,286.11,Call,180.0,2020-09-18 00:00:00,17,105.5,105.9,106.3,106.15,760,233,3.26,0.0,2020-09-01 13:30:00,2020-09-01 21:27:40,262.80999755859375,288.0400085449219,279.9599914550781,287.20001220703125
3705,HD,286.11,Call,190.0,2020-09-18 00:00:00,17,95.65,96.1,96.55,95.85,963,300,3.21,0.0,2020-09-01 13:30:00,2020-09-01 21:27:40,262.80999755859375,288.0400085449219,279.9599914550781,287.20001220703125
3706,HD,286.11,Call,225.0,2020-09-18 00:00:00,17,60.3,60.95,61.6,61.0,6655,2200,3.03,0.0,2020-09-01 14:10:00,2020-09-01 21:27:40,262.80999755859375,288.0400085449219,279.9599914550781,287.20001220703125
3707,HD,286.11,Call,250.0,2020-09-18 00:00:00,17,35.5,36.05,36.6,36.08,12429,4182,2.97,0.0,2020-09-01 14:50:00,2020-09-01 21:27:40,262.80999755859375,288.0400085449219,279.9599914550781,287.20001220703125
3708,HD,286.11,Call,255.0,2020-09-18 00:00:00,17,30.9,31.1,31.3,31.17,14289,4912,2.91,11.66,2020-09-01 14:54:00,2020-09-01 21:27:40,262.80999755859375,288.0400085449219,279.9599914550781,287.20001220703125
